"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.872089000E-2,-7.208204269E-1,8.422298431E-1,-3.523162603E-1
4.538682700E-2,-1.215391874E0,9.721912742E-1,-4.301251769E-1
6.205276500E-2,-9.638682604E-1,1.019533277E0,-3.625482321E-1
7.871870200E-2,-5.487092733E-1,6.998219490E-1,-2.394589931E-1
9.538464000E-2,-3.543015718E-1,2.202167511E-1,-2.351829410E-1
1.120505770E-1,-6.075813770E-1,-9.728021920E-2,-4.351648092E-1
1.287165150E-1,-1.080008984E0,-1.026252806E-1,-7.320450544E-1
1.453824520E-1,-1.374522090E0,2.131154537E-1,-8.870519996E-1
1.620483900E-1,-1.346651435E0,6.802743077E-1,-8.228348494E-1
1.787143270E-1,-1.119562387E0,8.998801708E-1,-7.303652167E-1
1.953802650E-1,-7.578541040E-1,5.493965149E-1,-7.021127343E-1
2.120462020E-1,-5.045742989E-1,-2.853502035E-1,-7.555633783E-1
2.287121400E-1,-4.456258714E-1,-9.495893121E-1,-9.924262166E-1
2.453780770E-1,-6.795870662E-1,-6.883682609E-1,-1.093218923E0
2.620440150E-1,-9.867756963E-1,-2.549596727E-1,-1.082757831E0
2.787099520E-1,-1.035339475E0,5.322159454E-2,-8.404735923E-1
2.953758900E-1,-8.882737756E-1,-3.568213880E-1,-8.271108866E-1
3.120418270E-1,-9.453132749E-1,-1.446146011E0,-1.449123979E0
3.287077650E-1,-1.076649189E0,-2.500651360E0,-1.858632445E0
3.453737020E-1,-6.992111206E-1,-3.216584921E0,-1.539990067E0
3.620396400E-1,1.832594397E-3,-3.023627996E0,-1.309846759E0
3.787055770E-1,8.231402636E-1,-2.578078508E0,-1.319162488E0
3.953715150E-1,5.386300087E-1,-1.573816776E0,-1.163391948E0
4.120374520E-1,-1.223943949E0,-5.441278219E-1,-7.330377102E-1
4.287033900E-1,-2.242026567E0,-8.302416205E-1,-9.838740826E-1
4.453693270E-1,-1.155679822E0,-2.161315918E0,-8.644500375E-1
4.620352650E-1,2.243019104E0,-3.093801022E0,-7.765618712E-2
4.787012020E-1,5.061931133E0,-2.540357590E0,6.397281289E-1
4.953671400E-1,4.294837475E0,-9.674571157E-1,4.279107749E-1
5.120330770E-1,1.691560984E0,7.040216774E-2,-3.215439618E-1
5.286990150E-1,4.053087831E-1,-8.005383015E-1,-1.042593479E0
5.453649520E-1,1.819689870E0,-2.806007385E0,-1.140331864E0
5.620308900E-1,4.351266384E0,-3.351967812E0,-5.641336441E-1
5.786968270E-1,4.609051228E0,-1.665980935E0,-4.505127668E-3
5.953627650E-1,2.376034975E0,-3.154352903E-1,-1.542433500E-1
6.120287020E-1,1.347720474E-1,9.437860548E-2,-2.913061380E-1
6.286946400E-1,-6.511818767E-1,-3.084867075E-2,-1.259908676E-1
6.453605770E-1,-1.709657758E-1,-1.007926911E-1,1.341611743E-1
6.620265150E-1,1.005177975E0,-3.410152495E-1,3.589594066E-1
6.786924520E-1,2.346789837E0,-1.313511968E0,4.531853199E-1
6.953583900E-1,3.003087521E0,-2.002643824E0,1.821904182E-1
7.120243270E-1,2.411617756E0,-1.694386125E0,-4.301251769E-1
7.286902650E-1,9.381355643E-1,-6.002510190E-1,-1.235092282E0
7.453562020E-1,-5.631409883E-1,5.534434915E-1,-1.718286276E0
7.620221400E-1,-1.164155602E0,1.009683132E0,-1.624823928E0
7.786880770E-1,-6.855430007E-1,2.026543915E-1,-1.236924767E0
7.953540150E-1,2.379318327E-1,-8.801034093E-1,-1.041066289E0
8.120199520E-1,6.466767192E-1,-1.622456908E0,-1.184085011E0
8.286858900E-1,1.234710440E-1,-1.895895243E0,-1.361006737E0
8.453518270E-1,-6.791289449E-1,-1.540295601E0,-1.358028769E0
8.620177650E-1,-9.379828572E-1,-8.833104968E-1,-1.050916553E0
8.786837020E-1,-7.726675868E-1,-1.411173940E0,-3.605629504E-1
8.953496400E-1,-8.743765950E-1,-3.123275280E0,1.813504845E-1
9.120155770E-1,-1.533117890E0,-3.239263296E0,-1.450803876E-2
9.286815150E-1,-2.371606112E0,-1.563508391E0,-7.187587619E-1
9.453474520E-1,-2.635805130E0,-3.170388341E-1,-1.129412651E0
9.620133900E-1,-1.909257889E0,-2.312886715E-1,-1.014875531E0
9.786793270E-1,-4.218021333E-1,-1.119180679E0,-7.958040833E-1
9.953452650E-1,9.162207842E-1,-2.493015528E0,-7.954223156E-1
1.012011202E0,1.405523539E0,-3.538510561E0,-9.322559834E-1
1.028677140E0,9.978476167E-1,-3.772853613E0,-1.033201456E0
1.045343077E0,3.236819804E-1,-3.033707142E0,-1.179885268E0
1.062009015E0,-3.145953640E-2,-2.731710911E0,-1.737223029E0
1.078674952E0,5.739838481E-1,-3.407327414E0,-2.528292894E0
1.095340890E0,2.175823927E0,-4.470384598E0,-3.384878159E0
1.112006827E0,3.454058647E0,-5.079646111E0,-4.187554359E0
1.128672765E0,3.559127331E0,-4.762607098E0,-4.824839115E0
1.145338702E0,2.978423834E0,-4.428158760E0,-5.233431339E0
1.162004640E0,2.074725866E0,-4.271548271E0,-5.318341255E0
1.178670577E0,1.306410670E0,-4.033616543E0,-5.278177261E0
1.195336515E0,8.509346247E-1,-3.567679405E0,-5.158447742E0
1.212002452E0,8.128319383E-1,-3.292026758E0,-5.079874992E0
1.228668390E0,1.142546177E0,-3.275686026E0,-4.906160355E0
1.245334327E0,1.289153814E0,-3.023246050E0,-4.495201111E0
1.262000265E0,7.855721116E-1,-2.239124775E0,-3.496208191E0
1.278666202E0,-3.281871080E-1,-8.960622549E-1,-1.636124969E0
1.295332140E0,-1.742644548E0,3.023780584E-1,1.663079411E-1
1.311998077E0,-2.285856009E0,8.619301915E-1,1.105436206E0
1.328664015E0,-1.541059136E0,1.487837553E0,9.083559513E-1
1.345329952E0,-2.788597643E-1,2.182543516E0,-5.192350596E-2
1.361995890E0,1.028238177E0,2.411694050E0,-9.724203944E-1
1.378661827E0,1.796476960E0,2.541426659E0,-1.455614448E0
1.395327765E0,1.966373682E0,2.482249022E0,-1.550909281E0
1.411993702E0,1.620547891E0,2.312505007E0,-1.431943417E0
1.428659640E0,9.322559834E-1,2.217362881E0,-1.310763121E0
1.445325577E0,1.747073233E-1,1.992411852E0,-1.300378442E0
1.461991515E0,-4.534907341E-1,1.726685643E0,-1.388953805E0
1.478657452E0,-7.806851864E-1,1.522045970E0,-1.436219454E0
1.495323390E0,-7.559451461E-1,1.321453214E0,-1.461341262E0
1.511989327E0,-3.316232264E-1,1.212032080E0,-1.451338410E0
1.528655265E0,1.472184062E-1,1.347873092E0,-1.461341262E0
1.545321202E0,2.296088040E-1,1.781205297E0,-1.585881352E0
1.561987140E0,-6.154462695E-2,2.064646482E0,-1.775402069E0
1.578653077E0,-1.556941569E-1,1.833205223E0,-1.850996614E0
1.595319015E0,6.169734150E-2,1.594128013E0,-1.684459686E0
1.611984952E0,1.952476501E-1,1.787848473E0,-1.325652957E0
1.628650890E0,-8.704823442E-3,2.341521025E0,-9.172898531E-1
1.645316827E0,-3.698022664E-1,2.811887026E0,-5.376373529E-1
1.661982765E0,-6.319395900E-1,3.098535299E0,-2.018908113E-1
1.678648702E0,-6.887500286E-1,3.479104042E0,1.457676142E-1
1.695314640E0,-5.588648915E-1,4.037587166E0,4.256964028E-1
1.711980577E0,-3.539197743E-1,4.626537323E0,7.816014886E-1
1.728646515E0,-2.561814189E-1,5.107593060E0,1.220889568E0
1.745312452E0,-4.092030525E-1,5.663174629E0,1.677358270E0
1.761978390E0,-7.778599262E-1,6.195772171E0,2.096487999E0
1.778644327E0,-1.251891017E0,6.442637920E0,2.557156324E0
1.795310265E0,-1.240284562E0,6.576341152E0,3.127093077E0
1.811976202E0,-8.474221826E-1,6.718901634E0,3.682216644E0
1.828642140E0,-8.804852366E-1,7.642682076E0,4.151971340E0
1.845308077E0,-1.392084479E0,9.113492012E0,4.370737553E0
1.861974015E0,-1.883677959E0,9.392045975E0,4.062938213E0
1.878639952E0,-1.931554437E0,8.200401306E0,3.467726707E0
1.895305890E0,-1.586568594E0,7.113367558E0,3.025765896E0
1.911971827E0,-1.146440506E0,6.510826111E0,2.942153931E0
1.928637765E0,-7.509055138E-1,6.088260174E0,3.250258684E0
1.945303702E0,-2.558759749E-1,5.197313786E0,3.217501163E0
1.961969640E0,4.369973838E-1,4.316065311E0,2.301356792E0
1.978635577E0,8.313869834E-1,3.177794933E0,1.226081967E0
1.995301515E0,4.893790483E-1,2.224158764E0,6.567559838E-1
2.011967452E0,-2.309832424E-1,1.822744131E0,5.867356062E-1
2.028633390E0,-6.719512343E-1,1.796247840E0,7.489965558E-1
2.045299327E0,-7.160098553E-1,1.696142435E0,1.022893071E0
2.061965265E0,-4.215730429E-1,1.417282701E0,1.280143499E0
2.078631202E0,2.353356630E-1,9.455423355E-1,1.173318505E0
2.095297140E0,9.265291691E-1,3.381900191E-1,8.284090161E-1
2.111963077E0,1.190804482E0,3.321577236E-2,7.174606919E-1
2.128629015E0,1.018158913E0,1.476765573E-1,7.746528983E-1
2.145294952E0,4.870119393E-1,3.901898861E-1,7.879391909E-1
2.161960890E0,1.052214578E-1,5.623773932E-1,7.278453708E-1
2.178626827E0,6.795870606E-3,6.944005489E-1,6.799688339E-1
2.195292765E0,1.262199283E-1,6.455313563E-1,5.862774849E-1
2.211958702E0,2.891681194E-1,3.258963525E-1,5.264890790E-1
2.228624640E0,5.042688847E-1,4.405862093E-2,4.958694875E-1
2.245290577E0,7.486147881E-1,4.031707719E-2,5.140427351E-1
2.261956515E0,9.836450219E-1,1.645517051E-1,5.916988850E-1
2.278622452E0,1.075121999E0,3.288743198E-1,7.270817757E-1
2.295288390E0,9.861648083E-1,5.513054729E-1,9.159153700E-1
2.311954327E0,8.340594769E-1,6.473639607E-1,1.097723961E0
2.328620265E0,7.566323876E-1,5.974257588E-1,1.197753072E0
2.345286202E0,7.634282708E-1,4.682278633E-1,1.206763387E0
2.361952140E0,7.841212749E-1,3.355938494E-1,1.266933560E0
2.378618077E0,5.232056975E-1,1.751654744E-1,1.466228127E0
2.395284015E0,-2.321286201E-1,-1.784488708E-1,1.647960424E0
2.411949952E0,-9.382119179E-1,-4.266890585E-1,1.716988206E0
2.428615890E0,-8.934661150E-1,-2.281579971E-1,1.744477153E0
2.445281827E0,-1.809686869E-1,3.250564337E-1,1.807548881E0
2.461947765E0,7.108938694E-1,8.529199362E-1,1.687666655E0
2.478613702E0,1.250592947E0,1.181717873E0,1.415297389E0
2.495279640E0,1.335579515E0,1.471420527E0,1.121471405E0
2.511945577E0,1.080237985E0,1.765551925E0,8.482621312E-1
2.528611515E0,6.519454122E-1,1.997146010E0,6.734020710E-1
2.545277452E0,2.904661894E-1,2.090073824E0,7.200568318E-1
2.561943390E0,1.219438836E-1,1.996535182E0,9.033926725E-1
2.578609327E0,2.266308367E-1,1.760359526E0,1.035644889E0
2.595275265E0,5.730675459E-1,1.468060732E0,1.090699077E0
2.611941202E0,9.615011811E-1,1.265711784E0,1.061912060E0
2.628607140E0,1.095280528E0,1.124067545E0,9.878447056E-1
2.645273077E0,8.978948593E-1,1.052290916E0,8.591812849E-1
2.661939015E0,4.800633490E-1,1.053283572E0,7.896954417E-1
2.678604952E0,3.642281145E-2,9.955568910E-1,7.577013969E-1
2.695270890E0,-1.669187993E-1,9.218713045E-1,6.468294263E-1
2.711936827E0,-1.130099874E-2,8.666644096E-1,4.987711012E-1
2.728602765E0,3.535379767E-1,8.424589038E-1,3.981311321E-1
2.745268702E0,6.239219904E-1,6.918807030E-1,3.529271185E-1
2.761934640E0,6.589703560E-1,3.766745031E-1,3.494146466E-1
2.778600577E0,5.033525825E-1,5.612320080E-2,3.242164850E-1
2.795266515E0,2.519817352E-1,-6.719512492E-2,2.144898921E-1
2.811932452E0,7.544180006E-2,4.550942779E-2,7.215840369E-2
2.828598390E0,4.161516204E-2,2.024253160E-1,-7.292198390E-2
2.845264327E0,1.001818255E-1,2.661079764E-1,-1.669187993E-1
2.861930265E0,9.666935354E-2,1.879172772E-1,-2.247218788E-1
2.878596202E0,-2.044106275E-1,-7.368556410E-2,-2.525162399E-1
2.895262140E0,-8.348994255E-1,-4.545597434E-1,-3.233001828E-1
2.911928077E0,-1.457599759E0,-7.806088328E-1,-4.508945644E-1
2.928594015E0,-1.657352448E0,-7.889318466E-1,-5.520690680E-1
2.945259952E0,-1.313511968E0,-4.075231552E-1,-6.147590280E-1
2.961925890E0,-6.124683022E-1,1.413388401E-1,-6.344594359E-1
2.978591827E0,2.275471389E-2,3.727038801E-1,-6.404153705E-1
2.995257765E0,3.251327872E-1,2.248746008E-1,-6.365974545E-1
3.011923702E0,2.769508064E-1,-3.565923125E-2,-6.298015714E-1
3.028589640E0,-3.191768378E-2,-2.398407906E-1,-7.368556261E-1
3.045255577E0,-4.329504073E-1,-3.472002745E-1,-9.596685767E-1
3.061921515E0,-8.454368711E-1,-3.619373739E-1,-1.172936678E0
3.078587452E0,-1.153847218E0,-4.293615818E-1,-1.295796871E0
3.095253390E0,-1.224554777E0,-6.393463612E-1,-1.284877658E0
3.111919327E0,-1.078710794E0,-9.528726935E-1,-1.223027706E0
3.128585265E0,-8.606321216E-1,-1.112384796E0,-1.193782449E0
3.145251202E0,-6.982184649E-1,-1.313130260E0,-1.253112793E0
3.161917140E0,-6.437751055E-1,-1.472489595E0,-1.324965715E0
3.178583077E0,-6.370556355E-1,-1.437212110E0,-1.339015603E0
3.195249015E0,-6.136900187E-1,-1.131703377E0,-1.423085809E0
3.211914952E0,-6.191114783E-1,-8.118392825E-1,-1.556788921E0
3.228580890E0,-6.712640524E-1,-7.438042164E-1,-1.814955592E0
3.245246827E0,-7.502946854E-1,-7.813724279E-1,-2.024863958E0
3.261912765E0,-8.085559011E-1,-6.875283122E-1,-2.071900606E0
3.278578702E0,-9.528726935E-1,-4.460076392E-1,-2.042731762E0
3.295244640E0,-1.303127289E0,-1.127045527E-1,-2.177198410E0
3.311910577E0,-1.514181018E0,-5.177079141E-2,-2.247371435E0
3.328576515E0,-1.378645420E0,-3.132972717E-1,-2.354120255E0
3.345242452E0,-1.009301305E0,-8.232166767E-1,-2.305250883E0
3.361908390E0,-6.487383842E-1,-1.032437801E0,-2.218126297E0
3.378574327E0,-8.989638686E-1,-6.017017961E-1,-2.404669285E0
3.395240265E0,-1.067028046E0,-2.302960157E-1,-2.192622662E0
3.411906202E0,-1.293353438E0,-6.757691503E-2,-2.036775827E0
3.428572140E0,-1.345811486E0,-2.108247131E-1,-1.955912709E0
3.445238077E0,-1.148043990E0,-2.217439115E-1,-1.943466306E0
3.461904015E0,-9.102649093E-1,-2.309832424E-1,-1.949269533E0
3.478569952E0,-8.185588121E-1,-1.672242284E-1,-1.973551393E0
3.495235890E0,-9.228639603E-1,-1.406516135E-1,-1.943466306E0
3.511901827E0,-1.099327564E0,-4.370737374E-1,-1.851149321E0
3.528567765E0,-9.600503445E-1,-1.049389362E0,-1.908723354E0
3.545233702E0,-6.206386089E-1,-1.484325051E0,-2.108552456E0
3.561899640E0,-4.148535430E-1,-1.559919596E0,-2.225151300E0
3.578565577E0,-4.626537263E-1,-1.522504091E0,-2.218813658E0
3.595231515E0,-5.639045238E-1,-1.563584805E0,-2.162003279E0
3.611897452E0,-5.571087003E-1,-1.649411321E0,-2.079918146E0
3.628563390E0,-6.485856771E-1,-1.640477419E0,-1.983248830E0
3.645229327E0,-9.747874737E-1,-1.634826899E0,-1.981874466E0
3.661895265E0,-1.253647208E0,-1.690721035E0,-2.051894903E0
3.678561202E0,-1.239597321E0,-1.688201189E0,-2.066326380E0
3.695227140E0,-9.776890874E-1,-1.627878308E0,-1.992488146E0
3.711893077E0,-5.868883133E-1,-1.453323722E0,-1.818009973E0
3.728559015E0,-2.738201320E-1,-1.258152366E0,-1.627649188E0
3.745224952E0,-1.981492639E-1,-1.298774838E0,-1.457599759E0
3.761890890E0,-2.876409590E-1,-1.636583090E0,-1.434234142E0
3.778556827E0,-4.770853817E-1,-1.793498993E0,-1.507079720E0
3.795222765E0,-6.752346754E-1,-1.777158380E0,-1.570304275E0
3.811888702E0,-7.499892116E-1,-1.666591883E0,-1.574809432E0
3.828554640E0,-7.017309070E-1,-1.504483581E0,-1.491426349E0
3.845220577E0,-6.422479749E-1,-1.433776021E0,-1.303279996E0
3.861886515E0,-5.937605500E-1,-1.380325317E0,-1.160032272E0
3.878552452E0,-3.750709891E-1,-1.464701056E0,-1.298927546E0
3.895218390E0,-3.059668839E-1,-1.612759352E0,-1.410944939E0
3.911884327E0,-4.611265361E-1,-1.533576012E0,-1.381317973E0
3.928550265E0,-6.445387006E-1,-1.336113930E0,-1.285030365E0
3.945216202E0,-7.515927553E-1,-1.118035316E0,-1.213940978E0
3.961882140E0,-8.077923059E-1,-9.737184644E-1,-1.175609231E0
3.978548077E0,-8.801034093E-1,-1.179427147E0,-1.244789720E0
3.995214015E0,-1.006628752E0,-1.829081893E0,-1.432783365E0
4.011879952E0,-9.921207428E-1,-2.351294994E0,-1.507461548E0
4.028545890E0,-9.504292607E-1,-2.176587582E0,-1.379179955E0
4.045211827E0,-1.006781459E0,-1.658039689E0,-1.237230301E0
4.061877765E0,-1.040608168E0,-1.337259412E0,-1.136666656E0
4.078543702E0,-1.014264584E0,-1.384066820E0,-1.088408351E0
4.095209640E0,-1.020984173E0,-1.593058944E0,-1.025031090E0
4.111875577E0,-1.066798925E0,-1.757687092E0,-8.994984031E-1
4.128541515E0,-1.147433162E0,-1.708207011E0,-8.916335106E-1
4.145207452E0,-1.391855359E0,-1.318933368E0,-1.025718331E0
4.161873390E0,-1.698738575E0,-1.023885727E0,-1.267773509E0
4.178539327E0,-1.618715286E0,-1.083215952E0,-1.288619280E0
4.195205265E0,-1.094745994E0,-1.334052324E0,-1.012279272E0
4.211871202E0,-5.124391913E-1,-1.527772784E0,-9.632573724E-1
4.228537140E0,-2.046397030E-1,-1.771202445E0,-1.041906238E0
4.245203077E0,-3.299433291E-1,-1.970115304E0,-1.293658853E0
4.261869015E0,-8.621592522E-1,-1.712101221E0,-1.358639598E0
4.278534952E0,-1.360624909E0,-1.303738117E0,-1.018235207E0
4.295200890E0,-1.452636480E0,-8.923971057E-1,-1.033048749E0
4.311866827E0,-1.316413641E0,-5.974257588E-1,-9.093486071E-1
4.328532765E0,-9.857066870E-1,-2.617555559E-1,-5.564214587E-1
4.345198702E0,-6.654608250E-1,4.459312931E-2,-6.139954329E-1
4.361864640E0,-2.758054435E-1,-2.906189263E-1,-7.841976881E-1
4.378530577E0,-2.955058403E-2,-6.430115104E-1,-9.041562080E-1
4.395196515E0,-9.659299254E-2,-6.775254011E-1,-8.681151867E-1
4.411862452E0,-3.466657698E-1,-3.609447181E-1,-7.782417536E-1
4.428528390E0,-5.781835318E-1,3.878991306E-2,-7.153990269E-1
4.445194327E0,-5.329031348E-1,2.480874658E-1,-6.649262905E-1
4.461860265E0,-2.914588451E-1,9.010255337E-2,-6.957749724E-1
4.478526202E0,8.071050793E-2,-2.871064544E-1,-7.316632867E-1
4.495192140E0,4.668534100E-1,-7.204386592E-1,-6.553815603E-1
4.511858077E0,5.781835318E-1,-1.011439323E0,-5.427533388E-1
4.528524015E0,3.312414289E-1,-1.009759426E0,-4.615846872E-1
4.545189952E0,-5.574141070E-2,-6.662244201E-1,-3.768272102E-1
4.561855890E0,-2.709185183E-1,-1.663079411E-1,-1.263726503E-1
4.578521827E0,-2.582430840E-1,-1.924224049E-1,1.057559624E-1
4.595187765E0,-7.941242307E-3,-8.339067698E-1,1.380554438E-1
4.611853702E0,3.159697950E-1,-1.412013888E0,1.854738146E-1
4.628519640E0,5.465712547E-1,-1.402621865E0,4.370737374E-1
4.645185577E0,6.958513260E-1,-1.162017584E0,7.688496709E-1
4.661851515E0,8.635337353E-1,-9.817360640E-1,9.961677194E-1
4.678517452E0,1.114522815E0,-9.421061873E-1,1.087262988E0
4.695183390E0,1.432706952E0,-1.338633776E0,1.116355419E0
4.711849327E0,1.611537695E0,-2.064646482E0,1.265711784E0
4.728515265E0,1.699196696E0,-2.630994558E0,1.505323529E0
4.745181202E0,1.730427146E0,-2.926042318E0,1.674685836E0
4.761847140E0,1.777081966E0,-2.402531147E0,2.325943947E0
4.778513077E0,1.491120934E0,-1.692400813E0,2.920086384E0
4.795179015E0,3.992001414E-1,-8.119156361E-1,3.346775293E0
4.811844952E0,-7.901535630E-1,-1.997527778E-1,3.847379208E0
4.828510890E0,-1.292971611E0,-3.506363928E-1,4.134714603E0
4.845176827E0,-1.238604665E0,-5.275580883E-1,3.815308809E0
4.861842765E0,-6.570614576E-1,-8.503237963E-1,3.745517492E0
4.878508702E0,-5.022072196E-1,-7.795398235E-1,4.093557835E0
4.895174640E0,-7.741947770E-1,-6.433169842E-1,4.544604778E0
4.911840577E0,-9.063706398E-1,-8.239038587E-1,5.089572430E0
4.928506515E0,-8.242093325E-1,-1.078405380E0,5.619497776E0
4.945172452E0,-1.011439323E0,-1.281517982E0,6.020759583E0
4.961838390E0,-1.908494234E0,-1.072296739E0,6.351771832E0
4.978504327E0,-2.806771040E0,-7.790816426E-1,6.715771198E0
4.995170265E0,-2.850524187E0,-4.804451466E-1,6.662778378E0
5.011836202E0,-1.908417940E0,-4.237110913E-1,5.482129574E0
5.028502140E0,-7.864884138E-1,1.027780026E-1,3.370599031E0
5.045168077E0,-6.131555140E-2,8.772017956E-1,1.309312344E0
5.061834015E0,1.895207912E-1,1.225929260E0,-3.930151165E-1
5.078499952E0,-3.748418987E-1,1.287855625E0,-2.155207396E0
5.095165890E0,-1.049694777E0,1.478903651E0,-3.740019560E0
5.111831827E0,-6.342303753E-1,1.795560718E0,-5.181431293E0
5.128497765E0,8.292489648E-1,2.203694582E0,-6.279460907E0
5.145163702E0,2.517602921E0,2.735146999E0,-7.180409908E0
5.161829640E0,4.128071308E0,2.565021276E0,-8.350444794E0
5.178495577E0,5.636373043E0,1.917275429E0,-9.326148987E0
5.195161515E0,5.999532223E0,1.039386392E0,-9.526435852E0
5.211827452E0,4.329733372E0,2.275471240E-1,-9.692591667E0
5.228493390E0,2.036623240E0,1.614210159E-1,-1.016708088E1
5.245159327E0,1.682397962E0,6.444623470E-1,-1.041226673E1
5.261825265E0,4.330267906E0,6.190351248E-1,-9.425261497E0
5.278491202E0,7.739503860E0,1.015562657E-2,-7.269672871E0
5.295157140E0,7.093667030E0,-1.370780587E0,-4.871646404E0
5.311823077E0,2.120540619E0,-3.627009690E-2,-2.323729515E0
5.328489015E0,-1.357570648E0,2.314795732E0,-4.276817143E-1
5.345154952E0,-5.535198450E-1,2.254014730E0,9.578359723E-1
5.361820890E0,1.650403976E0,6.530144215E-1,2.476980209E0
5.378486827E0,2.038379431E0,9.055306911E-1,4.436328888E0
5.395152765E0,-5.451968312E-2,2.410930634E0,7.130777359E0
5.411818702E0,-2.922377110E0,3.956189394E0,1.012630558E1
5.428484640E0,-4.172206402E0,4.679911613E0,1.082857132E1
5.445150577E0,-4.009181976E0,3.770639181E0,9.209092140E0
5.461816515E0,-3.588830471E0,1.669111609E0,7.803797722E0
5.478482452E0,-3.295539141E0,1.952476501E-1,8.652976036E0
5.495148390E0,-4.837972641E0,1.433241516E-1,1.084445381E1
5.511814327E0,-7.287387848E0,9.070578218E-1,1.088583946E1
5.528480265E0,-6.360553265E0,-6.940951347E-1,8.089987755E0
5.545146202E0,-3.798662663E0,-1.927965641E0,6.234943867E0
5.561812140E0,-3.583943605E0,-8.826232553E-1,5.376832008E0
5.578478077E0,-4.622337341E0,3.913352489E-1,4.489932537E0
5.595144015E0,-6.354750156E0,2.365573794E-1,2.730565548E0
5.611809952E0,-7.071370602E0,-4.188241661E-1,4.579195082E-1
5.628475890E0,-4.425868034E0,-2.792415619E-1,-1.847636938E0
5.645141827E0,-7.292198539E-1,1.973856837E-1,-3.771631956E0
5.661807765E0,3.397935331E-1,8.621592522E-1,-4.932351112E0
5.678473702E0,-8.933897316E-2,2.308305264E0,-5.659585953E0
5.695139640E0,3.346775472E-1,3.122740746E0,-6.327871799E0
5.711805577E0,1.301752806E0,3.658010960E0,-7.054342747E0
5.728471515E0,2.488128662E0,4.091648579E0,-7.728890419E0
5.745137452E0,3.580507517E0,4.131507397E0,-8.157717705E0
5.761803390E0,3.385259867E0,4.290179729E0,-8.232777596E0
5.778469327E0,3.405036688E0,4.085845470E0,-8.314404488E0
5.795135265E0,4.539107323E0,3.957105637E0,-8.331737518E0
5.811801202E0,5.184409618E0,3.242317438E0,-7.826094151E0
5.828467140E0,4.960145473E0,2.569831848E0,-7.385431767E0
5.845133077E0,4.819341183E0,2.177809238E0,-6.605128288E0
5.861799015E0,5.151346207E0,1.768759012E0,-5.554059029E0
5.878464952E0,5.027111530E0,2.068235397E0,-3.160156250E0
5.895130890E0,3.969704866E0,1.931325316E0,4.321868420E-1
5.911796827E0,2.107254505E0,1.385670424E0,3.601658821E0
5.928462765E0,1.336419463E0,7.428115606E-1,6.092459679E0
5.945128702E0,2.547306120E-1,-3.352884054E-1,6.458291531E0
5.961794640E0,-2.088928461E0,-4.605920315E-1,5.956236839E0
5.978460577E0,-3.505371094E0,-5.024362803E-1,6.782813549E0
5.995126515E0,-3.001255035E0,-3.885863721E-1,7.956819057E0
6.011792452E0,-1.593211651E0,-1.391244531E-1,8.120302200E0
6.028458390E0,-1.049083948E0,-4.592176080E-1,6.965309143E0
6.045124327E0,-2.025169373E0,-1.252578259E0,5.767250538E0
6.061790265E0,-3.138852358E0,-1.388037443E0,5.939438343E0
6.078456202E0,-4.006509304E0,-7.912226319E-1,6.327490330E0
6.095122140E0,-4.297892094E0,-2.625191510E-1,6.010909557E0
6.111788077E0,-3.121977091E0,-2.706131041E-1,5.851321220E0
6.128454015E0,-2.052505732E0,-8.429934084E-2,4.616686821E0
6.145119952E0,-2.678412914E0,1.343138963E-1,2.023184061E0
6.161785890E0,-4.320112228E0,4.209621847E-1,6.009382382E-2
6.178451827E0,-5.251757145E0,1.804341823E-1,-1.207603335E0
6.195117765E0,-5.526951790E0,-1.792124510E-1,-2.327089310E0
6.211783702E0,-5.667756081E0,7.475458086E-2,-3.138852358E0
6.228449640E0,-4.787347317E0,9.334777594E-1,-3.512548923E0
